router_name,benchmark_name,task_id,domain,difficulty,trial,selected_candidate,confidence,fallback_used,success,tool_call_required,tool_call_correct,cost_usd,latency_ms,router_decision_latency_ms
LiteLLM Router (live),RouterBench (live),routerbench-0026,qa_reasoning,0.6666666666666667,1,cheap-small,1.0,False,False,False,,4.600000000000001e-05,nan,0.8787139959167689
LiteLLM Router (live),RouterBench (live),routerbench-0027,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,False,False,,3.600000000000001e-05,nan,0.8280899928649887
LiteLLM Router (live),RouterBench (live),routerbench-0028,qa_reasoning,0.0,1,cheap-small,1.0,False,True,False,,1.9600000000000002e-05,nan,0.7806170033290982
LiteLLM Router (live),RouterBench (live),routerbench-0029,qa_reasoning,0.6666666666666667,1,cheap-small,1.0,False,False,False,,6.4e-05,nan,0.8948649920057505
LiteLLM Router (live),RouterBench (live),routerbench-0030,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,False,False,,1.5600000000000003e-05,nan,0.7631759945070371
LiteLLM Router (live),RouterBench (live),routerbench-0031,qa_reasoning,0.6666666666666667,1,cheap-small,1.0,False,True,False,,9.400000000000001e-05,nan,0.9573999996064231
LiteLLM Router (live),RouterBench (live),routerbench-0032,qa_reasoning,0.0,1,cheap-small,1.0,False,True,False,,1.5600000000000003e-05,nan,0.780636997660622
LiteLLM Router (live),RouterBench (live),routerbench-0033,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,False,False,,2.1000000000000002e-05,nan,0.7832970004528761
LiteLLM Router (live),RouterBench (live),routerbench-0034,qa_reasoning,0.0,1,cheap-small,1.0,False,True,False,,1.8599999999999998e-05,nan,0.7771569944452494
LiteLLM Router (live),RouterBench (live),routerbench-0035,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,False,False,,2.8e-05,nan,0.866933012730442
LiteLLM Router (live),RouterBench (live),routerbench-0036,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,False,False,,4.8400000000000004e-05,nan,0.8381509978789836
LiteLLM Router (live),RouterBench (live),routerbench-0037,qa_reasoning,0.6666666666666667,1,cheap-small,1.0,False,True,False,,2.32e-05,nan,0.8027190051507205
LiteLLM Router (live),RouterBench (live),routerbench-0038,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,False,False,,4.720000000000001e-05,nan,0.8576219988754019
LiteLLM Router (live),RouterBench (live),routerbench-0039,qa_reasoning,0.8333333333333334,1,cheap-small,1.0,False,False,False,,9.34e-05,nan,0.8753540023462847
LiteLLM Router (live),RouterBench (live),routerbench-0040,qa_reasoning,0.5833333333333333,1,cheap-small,1.0,False,False,False,,5.580000000000001e-05,nan,0.8541019924450666
LiteLLM Router (live),RouterBench (live),routerbench-0041,qa_reasoning,0.6666666666666667,1,cheap-small,1.0,False,False,False,,1.7800000000000002e-05,nan,0.7998880028026178
LiteLLM Router (live),RouterBench (live),routerbench-0042,qa_reasoning,0.33333333333333337,1,cheap-small,1.0,False,False,False,,3.460000000000001e-05,nan,0.8206299971789122
LiteLLM Router (live),RouterBench (live),routerbench-0043,qa_reasoning,0.41666666666666663,1,cheap-small,1.0,False,False,False,,8.6e-05,nan,0.8600030123488978
