router_name,benchmark_name,task_id,domain,difficulty,trial,selected_candidate,confidence,fallback_used,success,tool_call_required,tool_call_correct,cost_usd,latency_ms,router_decision_latency_ms
Aurelio Semantic Router (live),tau2-bench (live),tau2-23,multi_turn_policy,1.0,0,mid-general,0.0,True,True,True,True,0.271221,61889.42292199499,585.4285310051637
Aurelio Semantic Router (live),tau2-bench (live),tau2-24,multi_turn_policy,0.25,0,mid-general,0.0,True,True,True,True,0.151644,41388.09628099989,572.582581997267
RouteLLM (live),tau2-bench (live),tau2-0,multi_turn_policy,1.0,0,cheap-small,0.7818631963481352,False,True,True,True,0.0038712699999999996,35822.942718004924,2429.821466001158
RouteLLM (live),tau2-bench (live),tau2-1,multi_turn_policy,1.0,0,cheap-small,0.7819173714115706,False,True,True,True,0.005011410000000001,41520.211914001266,2312.9979130026186
RouteLLM (live),tau2-bench (live),tau2-2,multi_turn_policy,1.0,0,cheap-small,0.782781797716094,False,False,True,False,0.005711399999999999,49935.4287150054,2616.448822001985
RouteLLM (live),tau2-bench (live),tau2-3,multi_turn_policy,1.0,0,cheap-small,0.7824328048875155,False,True,True,True,0.005564400000000001,41358.975520997774,2368.2539319997886
RouteLLM (live),tau2-bench (live),tau2-4,multi_turn_policy,1.0,0,cheap-small,0.7819451595884862,False,False,True,False,0.006110739999999999,50293.49431800074,2228.674129997671
RouteLLM (live),tau2-bench (live),tau2-5,multi_turn_policy,1.0,0,cheap-small,0.7799904118379828,False,True,True,True,0.006303039999999999,55991.10080499668,2573.6067260004347
RouteLLM (live),tau2-bench (live),tau2-6,multi_turn_policy,1.0,0,cheap-small,0.7803019365362761,False,True,True,True,0.0046922100000000005,46636.03194300231,2179.9979400020675
RouteLLM (live),tau2-bench (live),tau2-7,multi_turn_policy,1.0,0,cheap-small,0.7805325418012699,False,False,True,False,0.0053282,51125.98279599479,2223.7127360058366
RouteLLM (live),tau2-bench (live),tau2-8,multi_turn_policy,1.0,0,cheap-small,0.7806851202948091,False,True,True,True,0.00533207,45836.774821997096,2478.5371199977817
RouteLLM (live),tau2-bench (live),tau2-9,multi_turn_policy,1.0,0,cheap-small,0.7812411174016611,False,True,True,True,0.005893840000000001,56178.08562600112,2084.6343810044345
RouteLLM (live),tau2-bench (live),tau2-10,multi_turn_policy,1.0,0,cheap-small,0.7792222377592237,False,True,True,True,0.00448702,46558.74288700579,2507.3112199970637
RouteLLM (live),tau2-bench (live),tau2-11,multi_turn_policy,1.0,0,cheap-small,0.7781534319898226,False,True,True,True,0.0046736699999999996,42905.42384300352,2043.0490159997134
RouteLLM (live),tau2-bench (live),tau2-12,multi_turn_policy,1.0,0,cheap-small,0.7857383487765988,False,True,True,True,0.0035923400000000003,36507.07888499892,2251.7621369988774
RouteLLM (live),tau2-bench (live),tau2-13,multi_turn_policy,1.0,0,cheap-small,0.7871191668158928,False,True,True,True,0.00386096,38706.27368300484,2132.425861003867
RouteLLM (live),tau2-bench (live),tau2-14,multi_turn_policy,1.0,0,cheap-small,0.7838142391287813,False,True,True,True,0.00323032,32668.46438599896,2613.7096060047043
RouteLLM (live),tau2-bench (live),tau2-15,multi_turn_policy,1.0,0,cheap-small,0.7858402304157122,False,True,True,True,0.00448489,46226.32983299991,2308.146826006123
RouteLLM (live),tau2-bench (live),tau2-16,multi_turn_policy,1.0,0,cheap-small,0.7831021969573353,False,True,True,True,0.00493012,43051.868057998945,2344.3261190041085
RouteLLM (live),tau2-bench (live),tau2-17,multi_turn_policy,1.0,0,cheap-small,0.7760865055368258,False,True,True,True,0.00237309,24262.98099700216,2461.022295996372
